,a_count,abbr_count,acronym_count,address_count,applet_count,area_count,article_count,aside_count,audio_count,avg_height,avg_left,avg_top,avg_width,b_count,base_count,basefont_count,bdi_count,bdo_count,big_count,blockquote_count,body_count,br_count,button_count,canvas_count,caption_count,center_count,childs_count,cite_count,className,code_count,col_count,colgroup_count,data_count,datalist_count,dd_count,del_count,details_count,dfn_count,dialog_count,dir_count,div_count,dl_count,dt_count,em_count,embed_count,fieldset_count,figcaption_count,figure_count,font_count,footer_count,form_count,frame_count,frameset_count,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,head_count,header_count,height,hr_count,html_count,i_count,iframe_count,img_count,input_count,ins_count,kbd_count,label,label_count,left,legend_count,li_count,link_count,main_count,map_count,mark_count,meta_count,meter_count,nav_count,noframes_count,noscript_count,object_count,ol_count,optgroup_count,option_count,output_count,p_count,param_count,parent_landmark,picture_count,pre_count,progress_count,q_count,role,rp_count,rt_count,ruby_count,s_count,samp_count,script_count,sd_height,sd_left,sd_top,sd_width,section_count,select_count,small_count,source_count,span_count,strike_count,strong_count,style_count,sub_count,summary_count,sup_count,svg_count,table_count,tagName,tbody_count,td_count,template_count,textarea_count,tfoot_count,th_count,thead_count,time_count,title_count,top,tr_count,track_count,tt_count,u_count,ul_count,url,var_count,video_count,wbr_count,weighted_height,weighted_left,weighted_top,weighted_width,width,window_elements_count,window_height,word_count,xpath,screenshot,website_total_elements,class
32,71,0,0,0,0,0,0,0,0,-57.5,28.0,32.0,-56.0,0,0,0,0,0,0,0,0,0,2,0,0,0,218,0,g8c,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,2,0,0,False,0,0.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,100.9071355257,0.0,42.5205832509,1200.0,0,0,0,0,91,0,0,0,0,0,0,7,0,HEADER,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,1,http://localhost:8080/382/index.html,0,0,0,1.7520068807,23.2300340845,1.4972761552,20.1222763761,1200,4165,12084,1.7545454545,/body[2]/div[2]/div[1]/div[1]/header[2],./2-output-urls-data/187-382.png,4098,banner
33,7,0,0,0,0,0,0,0,0,-42.0,0.0,0.0,-266.0,0,0,0,0,0,0,0,0,0,8,0,0,0,159,0,masthead-finish,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,1,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,banner,0,0,0,0,0,0,61.0245852096,0.0,0.0,1159.4671189818,0,0,0,1,1,0,0,0,0,0,0,10,0,YTD-MASTHEAD,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/1/index.html,0,0,0,1.7928459119,14.2548690976,-2.779573478,26.8750982704,1064,8023,5048,1.6774193548,/body[2]/ytd-app[45]/div[11]/div[1]/ytd-masthead[1],./2-output-urls-data/188-1.png,7932,banner
34,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,nav-opt-sprite nav-flex nav-locale-us nav-lang-en nav-ssl nav-unrec nav-progressive-attribute,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,0,0,3,0,0,7,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,99.0,0.0,0.0,1080.0,0,1,0,0,48,0,1,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/10/index.html,0,0,0,1.1773372396,4.1894301351,1.449140625,18.2182356771,1080,2124,6184,2.6951871658,/body[2]/div[1]/header[8],./2-output-urls-data/190-10.png,2095,banner
35,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,43,0,foCGN Cj bPiOC t Z1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,1,3,0,0,False,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,0,0,60.0,0.0,160.0,1080.0,0,0,0,0,7,0,0,0,0,0,0,6,0,HEADER,0,0,0,0,0,0,0,0,0,160.0,0,0,0,0,0,http://localhost:8080/307/index.html,0,0,0,4.9560319767,16.8054266676,-1.4793295541,47.7816133721,1080,1872,4080,1.0625,/body[2]/div[1]/header[5],./2-output-urls-data/2-307.png,1411,banner
36,92,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,21,0,0,0,273,0,c-uhfh context-uhf c-sgl-stck c-category-header js,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,False,0,0.0,0,106,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,54.0,0.0,128.0,1080.0,0,0,0,0,17,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,128.0,0,0,0,0,19,http://localhost:8080/21/index.html,0,0,0,0.5559180403,0.9349745307,-1.4694654304,6.2246451465,1080,591,3110,2.4728682171000003,/body[2]/div[3]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/header[3],./2-output-urls-data/200-21.png,549,banner
37,214,0,0,0,0,0,0,0,0,-50.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,1056,0,,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,100,0,0,51,0,60,1,0,0,False,1,0.0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,False,0,0,0,0,,0,0,0,0,0,0,100.4987562112,0.0,37.2021504755,1080.0,0,0,0,8,263,0,20,0,0,0,0,5,0,HEADER,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,29,http://localhost:8080/72/index.html,34,4,0,0.23639470880000002,1.4411631497,0.1660893233,3.8783735795,1080,3022,4604,3.6166666667,/body[2]/div[6]/header[1],./2-output-urls-data/208-72.png,2974,banner
38,56,0,0,0,0,0,0,0,0,-52.5,0.0,-18.0,-540.0,0,0,0,0,0,0,0,0,5,13,0,0,0,282,0,,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,3,0,0,0,False,0,0.0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,False,0,0,0,0,,0,0,0,0,0,0,75.8238089257,0.0,62.128898268,1207.4767078499,0,0,0,0,41,0,4,25,0,1,0,1,0,HEADER,0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,12,http://localhost:8080/126/index.html,0,0,0,9.7129546903,1.4069460977000001,-8.911612602,8.7173336381,1080,1120,31877,12.6066666667,/body[2]/header[2],./2-output-urls-data/209-126.png,1069,banner
39,51,0,0,0,0,0,0,0,0,-100.0,-6.6666666667,37.3333333333,-386.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,header,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,0,0,10,0,3,1,0,0,False,0,10.0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,157.0435183848,11.0554159679,52.7973063286,1306.581629886,0,0,0,0,25,0,0,1,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,http://localhost:8080/365/index.html,0,0,0,2.8210449219,23.2274998256,2.7670200893,19.8559570312,1180,1832,8977,28.8761904762,/body[2]/div[2]/header[1],./2-output-urls-data/21-365.png,1779,banner
40,3,0,0,0,0,0,0,0,0,-23.3333333333,360.015625,11.5833333333,-720.0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,0,main-header row align-items-center fixed-top bg-dynamic shadow-sm mx-auto py-2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,2,1,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,58.3971079954,293.9451482212,3.3685638219,1080.0,0,0,0,0,1,0,0,0,0,0,0,6,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/314/index.html,0,0,0,7.7413793103,92.7879849467,3.7415140086000003,52.4224137931,1080,4338,6759,1.2727272727,/body[2]/div[2]/header[1],./2-output-urls-data/210-314.png,4299,banner
41,721,0,0,0,0,0,0,0,0,-163.8,0.0,69.6,-216.0,253,0,0,0,0,0,0,0,1,4,0,0,0,2869,0,sc-hd-header,0,0,0,0,0,0,0,0,0,0,0,424,0,0,250,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,200,0,0,315,0,5,7,0,0,False,10,0.0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0,0,0,0,,0,0,0,0,0,0,202.4454494426,0.0,65.9502843057,1163.1955983411,0,0,0,0,544,0,0,1,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,14,http://localhost:8080/110/index.html,0,0,0,0.6619875174000001,0.896878774,0.49043469110000004,2.8132692685,1080,3530,6776,2.0139335477,/body[2]/div[6]/header[1],./2-output-urls-data/212-110.png,3466,banner
42,1815,0,0,0,0,0,0,0,0,-75.3333333333,0.0,0.0,-720.0,0,0,0,0,0,0,0,0,0,2,0,0,0,7003,0,,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,113,13,0,0,0,1,1,0,0,False,0,0.0,0,2368,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,124.9262004367,0.0,0.0,1193.9849245279,1,0,0,0,1128,0,243,1,0,0,0,567,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,231,http://localhost:8080/322/index.html,0,0,0,0.1005166313,0.0683937879,-0.6337231269,0.4658518803,1080,8378,8962,2.4698100407,/body[2]/header[4],./2-output-urls-data/213-322.png,8334,banner
43,36,0,0,0,0,0,0,0,0,-83.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,c-header j-c-header1,0,0,0,0,0,0,0,0,0,0,0,106,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,25,0,0,1,0,0,False,0,0.0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,169.6496389622,0.0,24.0,1080.0,0,0,0,0,21,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,http://localhost:8080/325/index.html,0,0,0,1.6851238479,2.4449216078,0.8853550221,20.947202621,1080,2362,69974,17.7684210526,/body[2]/div[6]/header[1],./2-output-urls-data/216-325.png,2243,banner
44,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,fixed-top,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,68.0,0.0,0.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,1,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/117/index.html,0,0,0,6.7777777778,53.8078664011,2.1147580014,69.6388888889,1080,367,5546,1.1818181818,/body[2]/header[1],./2-output-urls-data/217-117.png,345,banner
45,10,0,0,0,0,0,0,0,0,-30.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,9,1,3,0,0,0,False,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,banner,0,0,0,0,0,0,70.0,0.0,0.0,1080.0,0,0,0,0,6,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,http://localhost:8080/154/index.html,0,0,0,2.395,30.8566210938,1.2923144531,30.87375,1080,328,7348,1.2380952381,/body[2]/div[7]/div[2]/header[2],./2-output-urls-data/223-154.png,287,banner
46,188,0,0,0,0,0,0,0,0,-53.0,0.0,36.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,417,0,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,1,1,0,0,False,0,0.0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,0,0,107.6893680917,0.0,36.0,1080.0,0,0,0,0,28,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,http://localhost:8080/196/index.html,0,0,0,0.8986810552000001,8.850823638,1.0162666742,10.948441247,1080,2270,15216,1.4179104478,/body[2]/div[1]/header[1],./2-output-urls-data/225-196.png,2238,banner
47,103,0,0,0,0,0,0,0,0,-165.3333333333,16.6666666667,142.65625,-33.3333333333,0,0,0,0,0,0,0,0,0,11,0,0,0,319,0,new-header pillar-scheme--News,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248,2,0,8,0,0,2,0,0,False,2,0.0,0,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,banner,0,0,0,0,0,0,260.2515876779,23.5702260396,167.804656765,1081.0283170307,0,0,0,0,27,0,0,0,0,0,0,8,0,HEADER,0,0,0,0,0,0,0,0,0,133.0,0,0,0,0,15,http://localhost:8080/162/index.html,0,0,0,2.0483934169,17.8568871627,0.5632478825,18.9173197492,1080,3600,11363,38.6834532374,/body[2]/div[2]/header[2],./2-output-urls-data/226-162.png,3525,banner
48,25,0,0,0,0,0,0,0,0,-5.0,262.375,0.0,-433.5,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,header,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,False,0,108.0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,main,0,0,0,0,,0,0,0,0,0,0,53.2353266168,283.7333970914,0.0,868.8315429357,0,0,0,0,12,0,0,0,0,0,0,5,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,http://localhost:8080/31/index.html,0,0,0,2.4245283019,27.8005888597,0.2753774265,13.6816037736,864,522,1951,1.0181818182,/body[2]/div[2]/div[1]/div[3]/header[1],./2-output-urls-data/229-31.png,494,banner
49,1,0,0,0,0,0,0,0,0,0.0,465.671875,0.0,-935.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,header,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,60.0,445.671875,0.0,1080.0093749593,0,0,0,0,0,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/357/index.html,0,0,0,60.0,465.671875,0.0,144.5,1080,38,694,2.5,/body[2]/header[1],./2-output-urls-data/230-357.png,29,banner
50,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,0,0,0,58,0,,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,1,0,10,0,1,1,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,104.0,0.0,48.0,1080.0,2,0,0,0,1,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,48.0,0,0,0,0,2,http://localhost:8080/91/index.html,0,0,0,5.9806034483,67.3703697468,2.4762931034,33.1422413793,1080,470,5335,1.2272727273,/body[2]/div[4]/div[1]/div[1]/span[2]/header[2],./2-output-urls-data/235-91.png,418,banner
51,1,0,0,0,0,0,0,0,0,-20.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,143,0,,0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,0,0,17,0,0,17,0,0,False,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,64.0,0.0,109.0,1080.0,0,0,0,0,41,0,0,0,0,8,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,109.0,0,0,0,0,0,http://localhost:8080/96/index.html,0,0,0,0.7687937063,2.9499562937,-1.9648847247,14.4702797203,1080,2464,6955,1.0821917808000001,/body[2]/header[8],./2-output-urls-data/240-96.png,2390,banner
52,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,navbar,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2,0,0,0,False,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,45.0,0.0,0.0,1080.0,1,0,0,0,8,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,http://localhost:8080/109/index.html,0,0,0,2.9700892857000003,9.2697544643,0.8622767857,78.7292410714,1080,803,2841,15.0,/body[2]/header[2],./2-output-urls-data/241-109.png,736,banner
53,1,0,0,0,0,0,0,0,0,-10.0,361.6666666667,5.0,-723.3333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,TjksN,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,45.4606056566,469.4914506381,5.7154760665,1163.8251109548,0,0,0,0,5,0,0,0,0,0,0,2,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/107/index.html,0,0,0,10.1019736842,119.1866776316,2.4298793862,97.9802631579,1080,1180,7021,1.0,/body[2]/div[1]/div[2]/div[2]/div[1]/header[1],./2-output-urls-data/245-107.png,1154,banner
54,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,orbit-header geo orbit-default orbit-language-en orbit-ux-v4 orbit-domestic-no,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,orbit-header geo orbit-default orbit-language-en orbit-ux-v4 orbit-domestic-no null BBC null,0,0.0,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,0,0,0,0,banner,0,0,0,0,0,0,41.0,0.0,0.0,1080.0,1,0,0,0,27,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,http://localhost:8080/98/index.html,0,0,0,1.8553059896000001,15.1928532918,0.2689361572,26.6259765625,1080,1272,17206,1.1714285714,/body[2]/div[8]/header[1],./2-output-urls-data/247-98.png,1220,banner
55,6,0,0,0,0,0,0,0,0,-104.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,#GNB kakao_head,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,False,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,banner,0,0,0,0,0,0,104.0,0.0,0.0,1280.0,0,0,0,0,2,0,0,0,0,0,0,0,0,DIV,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,http://localhost:8080/138/index.html,0,0,0,5.95,71.4327148438,5.8125,84.259375,1280,378,1178,1.2222222222,/body[2]/div[2]/div[1],./2-output-urls-data/248-138.png,358,banner
56,5,0,0,0,0,0,0,0,0,-31.0,109.5,28.5,-561.5,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,no-overlay,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,1,5,0,0,False,1,64.5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,False,0,0,0,0,banner,0,0,0,0,0,0,78.4091831357,135.7958025861,1.5,1007.4508672883,1,1,0,0,3,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,http://localhost:8080/53/index.html,0,0,0,2.458125,25.8152880859,2.00015625,15.27421875,951,2198,4610,2.1898734177,/body[2]/div[3]/header[1],./2-output-urls-data/249-53.png,2162,banner
57,4,0,0,0,0,0,0,0,0,-41.5,0.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,83,0,0,0,0,4,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,84.0907248155,0.0,14.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,http://localhost:8080/369/index.html,0,0,0,6.6036305147,33.8074448529,2.7683356789999998,120.2254136029,1080,2840,12454,1.2222222222,/body[2]/main[1]/header[1],./2-output-urls-data/250-369.png,2786,banner
58,30,0,0,0,0,0,0,0,0,-110.6666666667,0.0,70.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,98,0,,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,7,1,1,2,0,0,False,0,0.0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,173.4960774453,0.0,70.2187059598,1080.0,0,0,0,0,1,0,0,0,0,0,1,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,http://localhost:8080/197/index.html,0,0,0,4.1660953444,25.2089907077,6.1869022603,66.7699298469,1080,1550,6587,1.0,/body[2]/header[8],./2-output-urls-data/256-197.png,1469,banner
59,355,0,0,0,0,0,0,0,0,-40.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,cbs-site-header,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,80,0,0,0,0,7,0,0,0,False,0,0.0,0,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,False,0,0,0,0,,0,0,0,0,0,0,80.622577483,0.0,15.0,1080.0,0,0,0,0,15,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,43,http://localhost:8080/367/index.html,0,0,0,0.3191105769,3.7786839625,0.1782983455,4.5753023019,1080,2342,5641,7.776,/body[2]/div[76]/header[4],./2-output-urls-data/258-367.png,2339,banner
60,377,0,0,0,0,0,0,0,0,-111.8333333333,399.7291666667,48.9661458333,-750.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,headerDesktop container,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,23,0,0,1,0,0,1,0,0,0,0,0,0,0,156,0,0,5,0,3,3,0,0,False,0,0.0,0,345,0,0,0,0,0,0,1,0,23,0,0,0,0,0,1,0,False,23,0,0,0,,0,0,0,0,0,0,156.3973749424,338.9655725833,63.7583981503,1127.4145446798,0,0,0,46,721,0,3,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,56.0,0,0,0,0,44,http://localhost:8080/155/index.html,0,0,0,0.472972973,6.5355463800999996,0.5406923036,2.2063802083,1080,4240,30955,1.4676616915,/body[2]/div[1]/div[1]/div[1]/header[5],./2-output-urls-data/259-155.png,4165,banner
61,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,navyblock navyblock1 header--block clearfix,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,False,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,0,0,50.0,0.0,0.0,1080.0,0,0,0,0,5,0,0,0,0,0,0,0,0,HEADER,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,http://localhost:8080/159/index.html,0,0,0,5.05,36.0636523438,1.1075,73.185,1080,981,13232,1.0,/body[2]/header[7],./2-output-urls-data/26-159.png,889,banner
62,52,0,0,0,0,0,0,1,0,-115.2,0.0,24.8,-432.0,0,0,0,0,0,0,0,0,0,3,0,0,0,272,0,main-header  site-header-cover js-cnav-header  portada  portada,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,144,0,0,15,0,1,8,0,0,False,7,0.0,1,58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,False,0,0,0,0,,0,0,0,0,0,0,146.0608092542,0.0,53.1804475348,1202.6371023713,0,0,0,0,22,0,4,0,0,0,0,12,0,HEADER,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,10,http://localhost:8080/393/index.html,0,0,0,1.7831959444,13.1915168532,2.9889281293,23.5577248966,1080,2559,14611,1.3305785124,/body[2]/header[26],./2-output-urls-data/260-393.png,2508,banner
